0	2	9	4	5	6	3	6	6	5	2	14	14	11	16	21	1	1	1	4	1	4	4	6	1	1	1	1	1	1	4
0	2	6	3	5	5	5	8	6	5	3	22	11	10	19	18	1	1	1	1	3	3	3	5	1	3	3	1	3	3	3
0	2	8	2	5	7	5	7	8	11	2	18	15	11	15	22	1	1	1	1	1	1	6	1	1	1	6	1	6	1	1
0	2	10	3	9	9	2	6	6	6	1	11	15	12	14	23	1	1	1	1	1	16	1	8	1	1	1	1	3	1	6
0	3	7	5	10	8	4	9	4	6	1	16	13	8	20	17	1	9	1	1	1	5	9	9	9	5	1	1	1	9	1
0	2	7	4	8	4	3	4	10	9	3	14	12	10	19	18	5	5	1	1	1	5	12	1	1	1	1	1	1	1	5
0	2	11	3	11	14	2	5	2	2	2	13	22	14	5	32	1	4	1	1	1	10	21	15	1	1	4	1	1	1	12
0	2	9	3	7	8	5	8	4	6	3	14	15	12	14	23	1	2	2	1	2	11	7	6	7	4	5	1	3	4	4
0	2	8	4	7	6	6	7	5	5	2	14	15	12	14	23	3	3	1	1	1	5	10	7	5	1	5	3	5	8	8
0	3	8	4	6	5	4	5	6	6	3	13	13	11	17	20	1	4	1	1	1	1	6	6	4	4	4	1	6	4	9
0	2	9	4	11	9	2	3	6	4	2	10	16	15	10	27	1	1	1	1	8	5	12	5	1	1	1	1	1	1	5
0	2	3	2	7	8	5	10	10	8	2	28	11	6	24	13	1	1	1	1	1	1	1	6	1	1	6	1	1	6	1
0	3	8	3	7	9	3	7	5	8	2	12	14	12	15	22	4	1	1	4	1	13	13	7	1	1	1	4	4	1	1
0	2	7	2	5	8	4	7	5	4	4	18	14	10	17	20	1	1	1	1	1	14	1	1	3	1	3	1	3	5	5
0	2	10	3	8	7	6	5	5	4	3	17	14	13	14	23	1	1	1	1	3	10	3	3	10	1	5	3	8	5	5
0	2	4	3	7	5	2	9	4	9	3	11	11	5	26	11	4	1	1	1	1	4	4	4	4	1	1	1	1	1	1
0	1	8	4	5	2	4	5	7	7	3	10	13	14	14	23	1	1	1	1	1	1	8	1	1	1	8	1	1	1	11
0	2	6	4	7	6	4	6	4	7	4	14	14	9	18	19	1	1	3	1	3	1	1	3	3	1	3	1	3	6	3
0	1	3	3	9	6	6	8	4	6	2	28	10	3	28	9	1	1	1	1	1	1	1	18	7	7	1	1	12	7	1
0	3	8	4	9	8	3	4	5	6	2	13	17	12	12	25	1	1	3	1	3	6	3	3	3	1	1	1	3	3	3
0	2	2	2	5	3	5	16	10	8	3	29	5	3	33	4	1	1	1	7	1	1	1	1	7	1	4	4	4	7	1
0	4	5	5	8	5	6	10	4	8	2	20	12	5	23	14	1	6	1	1	6	6	1	1	1	1	1	1	12	1	1
0	3	8	5	8	4	5	5	6	6	3	15	14	10	17	20	1	1	1	4	1	1	8	1	11	4	1	1	4	1	8
0	4	6	3	5	2	6	2	5	6	2	8	12	10	19	18	1	1	1	4	1	1	4	1	13	4	7	1	7	1	4
0	1	7	2	9	6	8	5	5	8	1	16	12	10	20	17	1	1	1	1	1	3	7	5	9	3	9	1	3	5	9
0	3	11	2	6	8	5	8	4	5	2	15	13	13	15	22	1	2	1	1	2	9	6	6	4	2	3	1	3	3	6
0	2	5	3	10	5	6	4	6	8	3	16	9	8	24	13	1	1	1	1	7	1	7	1	1	1	7	1	1	1	1
0	2	8	6	8	6	6	3	4	4	2	13	15	12	14	23	1	3	1	1	1	10	12	1	6	3	10	1	3	3	1
0	2	6	3	7	6	4	7	3	5	4	14	12	11	17	20	1	1	1	3	3	11	6	4	4	4	6	1	4	1	4
0	1	8	3	3	4	9	7	6	1	4	18	12	11	18	19	1	1	1	1	1	1	1	1	7	7	1	1	12	12	7
0	1	8	1	9	7	6	7	4	8	1	14	9	10	21	16	1	1	1	1	1	9	5	9	1	5	13	1	1	1	1
0	2	13	5	10	7	2	4	6	7	3	16	16	15	10	27	1	1	1	1	14	14	1	7	1	1	1	1	1	1	7
0	3	8	3	7	7	4	9	6	7	2	17	12	10	19	18	2	3	1	3	2	6	7	3	5	3	3	3	3	3	3
0	4	9	3	6	9	4	7	4	7	1	13	15	11	15	22	1	1	1	7	1	13	3	1	3	3	3	1	7	3	1
0	3	6	3	7	7	6	4	7	4	3	16	14	10	17	20	1	4	1	1	1	4	5	2	4	1	7	5	7	4	5
0	3	13	5	8	6	3	5	5	7	1	13	12	14	15	22	1	1	1	1	9	9	13	5	1	1	1	1	5	5	1
0	2	10	3	7	7	5	5	5	6	2	14	13	13	15	22	1	1	1	1	1	4	9	4	9	1	9	1	4	1	4
0	1	6	2	8	8	6	8	7	7	2	24	12	7	22	15	1	1	1	4	1	12	4	4	1	4	6	1	1	6	1
0	2	9	3	8	7	3	4	5	8	1	10	14	12	15	22	1	3	1	1	3	3	8	6	1	6	10	6	1	1	12
0	2	10	6	7	7	4	8	6	5	4	16	16	12	13	24	1	4	1	1	10	1	4	7	7	4	4	1	4	7	10
0	13	3	3	5	2	6	13	3	3	3	23	16	3	22	15	7	13	7	16	1	1	1	7	1	1	13	7	1	1	1
